Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
2,25,95,5,300.0,600.0,4.0,1.0,9999.0,,
2,25,92,5,0.0,300.0,2.0,1.0,9999.0,,
3,84,51,5,0.0,300.0,2.0,1.0,480.0,,
2,42,100,5,0.0,300.0,4.0,1.0,9999.0,,
2,68,98,5,300.0,600.0,3.0,1.0,9999.0,,
3,68,98,5,300.0,600.0,3.0,1.0,840.0,,
3,19,41,5,0.0,300.0,3.0,1.0,840.0,,
2,73,54,5,300.0,600.0,3.0,1.0,9999.0,,
2,40,5,5,300.0,600.0,4.0,1.0,9999.0,,
2,36,34,5,0.0,300.0,1.0,1.0,9999.0,,
2,19,84,5,300.0,600.0,4.0,1.0,9999.0,,
2,6,16,5,300.0,600.0,4.0,1.0,9999.0,,
3,6,16,5,300.0,600.0,4.0,1.0,840.0,,
2,85,37,5,0.0,300.0,3.0,1.0,9999.0,,
2,13,58,5,0.0,300.0,1.0,1.0,9999.0,,
3,13,58,5,0.0,300.0,4.0,1.0,720.0,,
2,7,78,5,0.0,300.0,4.0,1.0,9999.0,,
2,80,96,5,0.0,300.0,4.0,1.0,9999.0,,
2,21,18,5,300.0,600.0,4.0,1.0,9999.0,,
3,21,18,5,300.0,600.0,3.0,1.0,840.0,,
2,84,49,5,0.0,300.0,1.0,1.0,9999.0,,
2,46,31,5,300.0,600.0,3.0,1.0,9999.0,,
3,94,99,5,0.0,300.0,1.0,1.0,420.0,,
2,4,78,5,300.0,600.0,3.0,1.0,9999.0,,
2,90,76,5,0.0,300.0,1.0,1.0,9999.0,,
2,100,46,5,300.0,600.0,3.0,1.0,9999.0,,
2,23,68,5,300.0,600.0,4.0,1.0,9999.0,,
3,23,68,5,300.0,600.0,3.0,1.0,720.0,,
2,33,7,5,300.0,420.0,4.0,1.0,9999.0,,
2,90,20,5,60.0,180.0,3.0,1.0,9999.0,,
3,90,20,5,60.0,180.0,4.0,1.0,720.0,,
2,85,18,5,0.0,300.0,2.0,1.0,9999.0,,
3,85,18,5,0.0,300.0,1.0,1.0,840.0,,
2,42,61,5,0.0,300.0,4.0,1.0,9999.0,,
3,42,61,5,0.0,300.0,2.0,1.0,840.0,,
2,85,38,5,300.0,600.0,3.0,1.0,9999.0,,
2,73,1,5,300.0,600.0,1.0,1.0,9999.0,,
3,17,26,5,0.0,300.0,4.0,1.0,720.0,,
2,77,76,5,60.0,180.0,4.0,1.0,9999.0,,
3,77,76,5,60.0,180.0,3.0,1.0,720.0,,
2,83,49,5,300.0,420.0,4.0,1.0,9999.0,,
3,83,49,5,300.0,420.0,3.0,1.0,840.0,,
2,88,3,5,300.0,600.0,1.0,1.0,9999.0,,
3,88,3,5,300.0,600.0,3.0,1.0,720.0,,
2,29,63,5,60.0,180.0,1.0,1.0,9999.0,,
3,29,63,5,60.0,180.0,4.0,1.0,600.0,,
2,57,28,5,0.0,300.0,1.0,1.0,9999.0,,
2,78,82,5,300.0,600.0,3.0,1.0,9999.0,,
3,51,13,5,420.0,540.0,1.0,1.0,840.0,,
2,26,33,5,300.0,600.0,2.0,1.0,9999.0,,
2,89,24,5,60.0,180.0,3.0,1.0,9999.0,,
3,89,24,5,60.0,180.0,2.0,1.0,720.0,,
2,0,8,5,0.0,300.0,4.0,1.0,9999.0,,
2,48,40,5,420.0,540.0,4.0,1.0,9999.0,,
3,48,40,5,420.0,540.0,1.0,1.0,840.0,,
2,20,29,5,300.0,420.0,3.0,1.0,9999.0,,
2,89,52,5,420.0,540.0,3.0,1.0,9999.0,,
2,3,19,5,60.0,180.0,1.0,1.0,9999.0,,
3,23,24,5,300.0,600.0,3.0,1.0,840.0,,
2,71,96,5,300.0,600.0,4.0,1.0,9999.0,,
3,71,96,5,300.0,600.0,2.0,1.0,840.0,,
3,82,71,5,300.0,420.0,4.0,1.0,840.0,,
2,38,48,5,300.0,600.0,4.0,1.0,9999.0,,
2,91,60,5,300.0,600.0,2.0,1.0,9999.0,,
2,8,47,5,300.0,600.0,1.0,1.0,9999.0,,
3,8,47,5,300.0,600.0,3.0,1.0,840.0,,
2,46,91,5,0.0,300.0,2.0,1.0,9999.0,,
2,49,1,5,300.0,420.0,4.0,1.0,9999.0,,
3,49,1,5,300.0,420.0,4.0,1.0,840.0,,
2,26,14,5,180.0,300.0,2.0,1.0,9999.0,,
3,64,2,5,60.0,180.0,4.0,1.0,720.0,,
2,32,44,5,300.0,600.0,4.0,1.0,9999.0,,
2,97,79,5,300.0,600.0,1.0,1.0,9999.0,,
2,50,41,5,300.0,600.0,1.0,1.0,9999.0,,
3,85,14,5,60.0,180.0,3.0,1.0,480.0,,
2,48,47,5,300.0,600.0,4.0,1.0,9999.0,,
2,83,90,5,0.0,300.0,4.0,1.0,9999.0,,
