Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
2,49,65,5,300.0,600.0,4.0,1.0,9999.0,,
3,49,65,5,300.0,600.0,4.0,1.0,720.0,,
2,87,46,5,60.0,180.0,1.0,1.0,9999.0,,
2,71,50,5,300.0,600.0,1.0,1.0,9999.0,,
3,71,50,5,300.0,600.0,2.0,1.0,720.0,,
2,7,51,5,0.0,300.0,4.0,1.0,9999.0,,
2,70,97,5,60.0,180.0,3.0,1.0,9999.0,,
3,70,97,5,60.0,180.0,3.0,1.0,420.0,,
2,54,28,5,300.0,420.0,3.0,1.0,9999.0,,
3,6,13,5,300.0,600.0,4.0,1.0,720.0,,
2,1,61,5,420.0,540.0,1.0,1.0,9999.0,,
3,87,30,5,300.0,600.0,1.0,1.0,720.0,,
